st_id,password,first_name,last_name,age,gender,nationality,interest,CompletedUnit1_Code,CompletedUnit1_Title,CompletedUnit1_Semester,CompletedUnit1_Credits,CompletedUnit2_Code,CompletedUnit2_Title,CompletedUnit2_Semester,CompletedUnit2_Credits,CompletedUnit3_Code,CompletedUnit3_Title,CompletedUnit3_Semester,CompletedUnit3_Credits,CompletedUnit4_Code,CompletedUnit4_Title,CompletedUnit4_Semester,CompletedUnit4_Credits,CompletedUnit5_Code,CompletedUnit5_Title,CompletedUnit5_Semester,CompletedUnit5_Credits,CompletedUnit6_Code,CompletedUnit6_Title,CompletedUnit6_Semester,CompletedUnit6_Credits
68774,U46V3,Carlos,Santos,23,Male,Philippines,Operations and Supply Chain Management,BEO6000,Data Analysis for Business,3,12,BCO7004,Business Data Mining and Warehousing,4.0,12.0,BCO6008,Predictive Analytics,2.0,12.0,,,,,,,,,,,,
37050,asXcC,Sofia,Ramos,21,Female,Thailand,Financial and Managerial Accounting,WOM1000,Women in STEM,1,12,BCO7002,Experience Management,4.0,12.0,,,,,,,,,,,,,,,,
95643,6rr2b,Jessica,Fernandez,21,Female,Vietnam,Data-Driven Decision Making and Analytics,BCO7000,Business Analytics,4,12,BCO7006,Coding for Business Analytics,4.0,12.0,BCO7004,Business Data Mining and Warehousing,4.0,12.0,BCO6008,Predictive Analytics,2.0,12.0,WOM1000,Women in STEM,1.0,12.0,,,,
60716,CTNCq,Veronica,Santos,21,Female,Malaysia,General Business and Management,BAO6504,Accounting for Management,1,12,BEO6000,Data Analysis for Business,3.0,12.0,BCO7002,Experience Management,4.0,12.0,WOM1000,Women in STEM,1.0,12.0,,,,,,,,
62942,53g8E,Rosa,Cruz,28,Female,Laos,Operations and Supply Chain Management,BCO7004,Business Data Mining and Warehousing,4,12,WOM1000,Women in STEM,4.0,12.0,,,,,,,,,,,,,,,,
03130,CaROn,Alberto,Martinez,19,Male,Singapore,Marketing Strategy and Consumer Behavior,BAO6504,Accounting for Management,1,12,BCO7002,Experience Management,4.0,12.0,,,,,,,,,,,,,,,,
22847,EVrY7,Maria,Gonzalez,20,Female,Philippines,General Business and Management,BEO6000,Data Analysis for Business,3,12,WOM1000,Women in STEM,3.0,12.0,,,,,,,,,,,,,,,,
49158,47WzN,Sofia,Ramos,23,Female,Malaysia,Operations and Supply Chain Management,BCO7003,Analytics Project M anagement,1,12,BEO6000,Data Analysis for Business,3.0,12.0,BCO7004,Business Data Mining and Warehousing,4.0,12.0,WOM1000,Women in STEM,3.0,12.0,,,,,,,,
83682,sV2d5,Rosa,Morales,20,Female,Thailand,Marketing Strategy and Consumer Behavior,BEO6000,Data Analysis for Business,3,12,BCO7007,Machine Learning,2.0,12.0,BCO7004,Business Data Mining and Warehousing,4.0,12.0,WOM1000,Women in STEM,2.0,12.0,,,,,,,,
16979,VdYDF,Ricardo,Reyes,29,Male,Philippines,Financial and Managerial Accounting,BEO6000,Data Analysis for Business,3,12,BCO7000,Business Analytics,1.0,12.0,BCO7007,Machine Learning,2.0,12.0,,,,,,,,,,,,
03342,wJpbz,Luisa,Martinez,21,Female,Philippines,General Business and Management,BCO7004,Business Data Mining and Warehousing,4,12,WOM1000,Women in STEM,4.0,12.0,,,,,,,,,,,,,,,,
85336,yjpOm,Angelica,Garcia,32,Female,Philippines,Digital Media and Content Creation,BCO7000,Business Analytics,3,12,BCO7006,Coding for Business Analytics,2.0,12.0,BEO6000,Data Analysis for Business,3.0,12.0,BCO6008,Predictive Analytics,2.0,12.0,WOM1000,Women in STEM,2.0,12.0,,,,
16207,hAX31,Sofia,Reyes,25,Female,Philippines,Data-Driven Decision Making and Analytics,BAO6504,Accounting for Management,1,12,BCO7007,Machine Learning,2.0,12.0,BEO6000,Data Analysis for Business,3.0,12.0,WOM1000,Women in STEM,3.0,12.0,,,,,,,,
50576,tl511,Roberto,Santos,27,Male,Thailand,General Business and Management,BCO7006,Coding for Business Analytics,1,12,BEO6000,Data Analysis for Business,3.0,12.0,BCO7002,Experience Management,4.0,12.0,,,,,,,,,,,,
31315,0KwVO,Jessica,Fernandez,24,Female,Vietnam,Financial and Managerial Accounting,BCO7002,Experience Management,4,12,BCO7005,Data Security and Governance,2.0,12.0,WOM1000,Women in STEM,2.0,12.0,,,,,,,,,,,,
61442,CBCIk,Luisa,Torres,19,Female,Philippines,Digital Media and Content Creation,BCO7007,Machine Learning,2,12,BEO6000,Data Analysis for Business,3.0,12.0,WOM1000,Women in STEM,3.0,12.0,,,,,,,,,,,,
63696,t8qmy,Ricardo,Fernandez,32,Male,Thailand,Financial and Managerial Accounting,BCO7004,Business Data Mining and Warehousing,4,12,BEO6000,Data Analysis for Business,3.0,12.0,BCO6008,Predictive Analytics,2.0,12.0,,,,,,,,,,,,
63429,Hn2IW,Carmen,Rivera,23,Female,Myanmar,Data-Driven Decision Making and Analytics,BCO7000,Business Analytics,4,12,BCO7006,Coding for Business Analytics,4.0,12.0,BEO6000,Data Analysis for Business,3.0,12.0,BCO7003,Analytics Project M anagement,1.0,12.0,BCO7002,Experience Management,4.0,12.0,WOM1000,Women in STEM,3.0,12.0
88531,QFIj9,Jessica,Gonzalez,22,Female,Myanmar,Financial and Managerial Accounting,BEO6000,Data Analysis for Business,3,12,BCO7006,Coding for Business Analytics,1.0,12.0,BCO6008,Predictive Analytics,2.0,12.0,WOM1000,Women in STEM,3.0,12.0,,,,,,,,
11323,Szq0U,Jose,Garcia,29,Male,Brunei,Leadership and Strategic Management,BCO7006,Coding for Business Analytics,1,12,,,,,,,,,,,,,,,,,,,,
13217,tgWRx,Miguel,Cruz,20,Male,Cambodia,Information Technology and Systems,BEO6000,Data Analysis for Business,3,12,BCO7000,Business Analytics,1.0,12.0,,,,,,,,,,,,,,,,
23077,BnTod,Jose,Martinez,33,Male,Philippines,Data-Driven Decision Making and Analytics,BCO6008,Predictive Analytics,2,12,BCO7002,Experience Management,4.0,12.0,BCO7000,Business Analytics,1.0,12.0,,,,,,,,,,,,
03753,iIkqb,Jessica,Morales,24,Female,Thailand,Digital Media and Content Creation,BCO7000,Business Analytics,4,12,BCO7006,Coding for Business Analytics,4.0,12.0,BCO7004,Business Data Mining and Warehousing,4.0,12.0,WOM1000,Women in STEM,4.0,12.0,,,,,,,,
03051,9sXHt,Rosa,Torres,31,Female,Brunei,Financial and Managerial Accounting,BCO7005,Data Security and Governance,2,12,BCO7006,Coding for Business Analytics,1.0,12.0,BCO7004,Business Data Mining and Warehousing,4.0,12.0,WOM1000,Women in STEM,1.0,12.0,,,,,,,,
70572,IF2eq,Roberto,Gonzalez,27,Male,Thailand,Digital Media and Content Creation,BCO7004,Business Data Mining and Warehousing,4,12,BEO6000,Data Analysis for Business,3.0,12.0,BEO6600,Business Economics,2.0,12.0,,,,,,,,,,,,
57037,K51E8,Antonio,Cruz,18,Male,Thailand,Data-Driven Decision Making and Analytics,BEO6000,Data Analysis for Business,3,12,BCO7007,Machine Learning,2.0,12.0,,,,,,,,,,,,,,,,
41307,wRWUa,Rosa,Rivera,30,Female,Philippines,Leadership and Strategic Management,BEO6600,Business Economics,2,12,BCO7000,Business Analytics,1.0,12.0,WOM1000,Women in STEM,1.0,12.0,,,,,,,,,,,,
97073,1dZEZ,Ricardo,Torres,22,Male,Philippines,Marketing Strategy and Consumer Behavior,BCO6008,Predictive Analytics,2,12,BEO6000,Data Analysis for Business,3.0,12.0,BCO7006,Coding for Business Analytics,1.0,12.0,,,,,,,,,,,,
36233,I1EsF,Juan,Garcia,19,Male,Brunei,General Business and Management,BCO7000,Business Analytics,2,12,BCO7006,Coding for Business Analytics,2.0,12.0,BCO6008,Predictive Analytics,2.0,12.0,,,,,,,,,,,,
16216,GBBX3,Rosa,Garcia,27,Female,Vietnam,Financial and Managerial Accounting,BCO7004,Business Data Mining and Warehousing,4,12,BCO7000,Business Analytics,1.0,12.0,BEO6000,Data Analysis for Business,3.0,12.0,WOM1000,Women in STEM,3.0,12.0,,,,,,,,
02693,mZW5b,Antonio,Morales,33,Male,Indonesia,Leadership and Strategic Management,BEO6000,Data Analysis for Business,3,12,BCO7003,Analytics Project M anagement,1.0,12.0,BCO7004,Business Data Mining and Warehousing,4.0,12.0,,,,,,,,,,,,
94107,ZD17t,Ismael,Flores,19,Male,Indonesia,Operations and Supply Chain Management,BCO7000,Business Analytics,1,12,BCO7006,Coding for Business Analytics,1.0,12.0,,,,,,,,,,,,,,,,
58250,U5V2W,Rosa,Santos,28,Female,Myanmar,Marketing Strategy and Consumer Behavior,BCO7000,Business Analytics,4,12,BCO7006,Coding for Business Analytics,3.0,12.0,BCO7007,Machine Learning,2.0,12.0,BEO6000,Data Analysis for Business,3.0,12.0,BCO7004,Business Data Mining and Warehousing,4.0,12.0,WOM1000,Women in STEM,3.0,12.0
05055,XMj68,Ismael,Cruz,26,Male,Brunei,Information Technology and Systems,BCO7002,Experience Management,4,12,,,,,,,,,,,,,,,,,,,,
01342,DHSuL,Rosa,Rivera,32,Female,Vietnam,Digital Media and Content Creation,BCO7000,Business Analytics,2,12,BCO7006,Coding for Business Analytics,3.0,12.0,BCO6008,Predictive Analytics,2.0,12.0,BEO6000,Data Analysis for Business,3.0,12.0,WOM1000,Women in STEM,2.0,12.0,,,,
71460,T6tdz,Luisa,Fernandez,31,Female,Singapore,Data-Driven Decision Making and Analytics,BCO7000,Business Analytics,2,12,BCO7006,Coding for Business Analytics,2.0,12.0,BCO7005,Data Security and Governance,2.0,12.0,BCO7002,Experience Management,4.0,12.0,WOM1000,Women in STEM,4.0,12.0,,,,
13792,k15hw,Luisa,Torres,19,Female,Singapore,Information Technology and Systems,BEO6000,Data Analysis for Business,3,12,BCO6008,Predictive Analytics,2.0,12.0,WOM1000,Women in STEM,2.0,12.0,,,,,,,,,,,,
24117,fkhl8,Miguel,Garcia,23,Male,Brunei,Operations and Supply Chain Management,BCO7000,Business Analytics,3,12,BCO7006,Coding for Business Analytics,3.0,12.0,BEO6000,Data Analysis for Business,3.0,12.0,BCO7002,Experience Management,4.0,12.0,,,,,,,,
40286,ciH1E,Jose,Garcia,20,Male,Brunei,Digital Media and Content Creation,BCO7005,Data Security and Governance,2,12,,,,,,,,,,,,,,,,,,,,
17150,vWNU5,Angelica,Cruz,35,Female,Philippines,Financial and Managerial Accounting,BEO6000,Data Analysis for Business,3,12,BCO7002,Experience Management,4.0,12.0,WOM1000,Women in STEM,4.0,12.0,,,,,,,,,,,,
83411,bwyYw,Jose,Cruz,18,Male,Indonesia,Marketing Strategy and Consumer Behavior,BCO7000,Business Analytics,1,12,BCO7006,Coding for Business Analytics,2.0,12.0,BCO7003,Analytics Project M anagement,1.0,12.0,BEO6000,Data Analysis for Business,3.0,12.0,BCO7005,Data Security and Governance,2.0,12.0,,,,
22182,1Jy08,Jose,Flores,24,Male,Malaysia,Marketing Strategy and Consumer Behavior,BEO6000,Data Analysis for Business,3,12,,,,,,,,,,,,,,,,,,,,
93836,USBT0,Sofia,Rivera,19,Female,Vietnam,Digital Media and Content Creation,BCO6008,Predictive Analytics,2,12,BCO7000,Business Analytics,1.0,12.0,BEO6000,Data Analysis for Business,3.0,12.0,WOM1000,Women in STEM,2.0,12.0,,,,,,,,
92529,E3zY6,Alberto,Rivera,30,Male,Philippines,Financial and Managerial Accounting,BCO7004,Business Data Mining and Warehousing,4,12,,,,,,,,,,,,,,,,,,,,
34912,0mEoe,Alicia,Fernandez,35,Female,Myanmar,Data-Driven Decision Making and Analytics,BCO7004,Business Data Mining and Warehousing,4,12,WOM1000,Women in STEM,4.0,12.0,,,,,,,,,,,,,,,,
26825,cfzFE,Carlos,Santos,24,Male,Vietnam,Financial and Managerial Accounting,BCO7004,Business Data Mining and Warehousing,4,12,BEO6000,Data Analysis for Business,3.0,12.0,,,,,,,,,,,,,,,,
86233,G21q4,Jessica,Torres,18,Female,Indonesia,Information Technology and Systems,BCO7000,Business Analytics,3,12,BCO7006,Coding for Business Analytics,2.0,12.0,BCO7007,Machine Learning,2.0,12.0,BEO6000,Data Analysis for Business,3.0,12.0,WOM1000,Women in STEM,3.0,12.0,,,,
07582,pUMjy,Miguel,Martinez,29,Male,Malaysia,Marketing Strategy and Consumer Behavior,BCO7004,Business Data Mining and Warehousing,4,12,WOM1000,Women in STEM,1.0,12.0,BEO6000,Data Analysis for Business,3.0,12.0,,,,,,,,,,,,
05821,ktoUM,Jose,Ramos,21,Male,Singapore,Data-Driven Decision Making and Analytics,BCO7000,Business Analytics,3,12,BCO7006,Coding for Business Analytics,1.0,12.0,BEO6000,Data Analysis for Business,3.0,12.0,,,,,,,,,,,,
87008,CBnxE,Juan,Morales,34,Male,Laos,Financial and Managerial Accounting,BEO6600,Business Economics,2,12,,,,,,,,,,,,,,,,,,,,
16807,HMB33,Fernando,Garcia,30,Male,Thailand,Marketing Strategy and Consumer Behavior,BCO7002,Experience Management,4,12,BCO6008,Predictive Analytics,2.0,12.0,,,,,,,,,,,,,,,,
64976,et7CJ,Angelica,Santos,24,Female,Myanmar,Marketing Strategy and Consumer Behavior,BCO7004,Business Data Mining and Warehousing,4,12,BCO6008,Predictive Analytics,2.0,12.0,BEO6000,Data Analysis for Business,3.0,12.0,WOM1000,Women in STEM,4.0,12.0,,,,,,,,
38314,mQWOV,Antonio,Rivera,33,Male,Laos,General Business and Management,BAO6504,Accounting for Management,1,12,BEO6600,Business Economics,2.0,12.0,,,,,,,,,,,,,,,,
75846,LoevK,Ricardo,Morales,33,Male,Thailand,Digital Media and Content Creation,WOM1000,Women in STEM,1,12,BEO6000,Data Analysis for Business,3.0,12.0,,,,,,,,,,,,,,,,
27259,dfLGt,Antonio,Cruz,31,Male,Singapore,Data-Driven Decision Making and Analytics,BCO7003,Analytics Project M anagement,1,12,BCO7002,Experience Management,4.0,12.0,BCO6008,Predictive Analytics,2.0,12.0,,,,,,,,,,,,
10269,3CGYy,Veronica,Morales,19,Female,Cambodia,Financial and Managerial Accounting,BEO6000,Data Analysis for Business,3,12,WOM1000,Women in STEM,3.0,12.0,,,,,,,,,,,,,,,,
76510,mJXqL,Carmen,Flores,30,Female,Myanmar,Digital Media and Content Creation,BCO7000,Business Analytics,1,12,BCO7006,Coding for Business Analytics,1.0,12.0,BAO6504,Accounting for Management,1.0,12.0,WOM1000,Women in STEM,1.0,12.0,,,,,,,,
91124,gezVV,Roberto,Santos,24,Male,Brunei,Financial and Managerial Accounting,BCO6008,Predictive Analytics,2,12,WOM1000,Women in STEM,1.0,12.0,,,,,,,,,,,,,,,,
28165,eOEap,Rosa,Ramos,18,Female,Vietnam,Data-Driven Decision Making and Analytics,BCO7000,Business Analytics,1,12,WOM1000,Women in STEM,1.0,12.0,,,,,,,,,,,,,,,,
13275,vdr2D,Maria,Santos,23,Female,Laos,Financial and Managerial Accounting,BCO7000,Business Analytics,1,12,BCO7006,Coding for Business Analytics,1.0,12.0,BCO7003,Analytics Project M anagement,1.0,12.0,BEO6000,Data Analysis for Business,3.0,12.0,WOM1000,Women in STEM,3.0,12.0,,,,
01475,tZaS7,Alicia,Flores,26,Female,Thailand,Information Technology and Systems,BEO6600,Business Economics,2,12,BEO6000,Data Analysis for Business,3.0,12.0,WOM1000,Women in STEM,2.0,12.0,,,,,,,,,,,,
31006,po20X,Carlos,Garcia,33,Male,Philippines,Data-Driven Decision Making and Analytics,BCO7000,Business Analytics,2,12,BCO7006,Coding for Business Analytics,2.0,12.0,BCO6008,Predictive Analytics,2.0,12.0,,,,,,,,,,,,
29906,F1UK3,Jose,Morales,22,Male,Cambodia,Data-Driven Decision Making and Analytics,BCO7002,Experience Management,4,12,BEO6600,Business Economics,2.0,12.0,BEO6000,Data Analysis for Business,3.0,12.0,,,,,,,,,,,,
58871,2zCO6,Maria,Santos,32,Female,Philippines,General Business and Management,BCO7000,Business Analytics,3,12,BCO7006,Coding for Business Analytics,3.0,12.0,BEO6000,Data Analysis for Business,3.0,12.0,BCO7004,Business Data Mining and Warehousing,4.0,12.0,WOM1000,Women in STEM,3.0,12.0,,,,
17260,leo32,Angelica,Rivera,28,Female,Laos,Leadership and Strategic Management,BCO7000,Business Analytics,2,12,BCO7006,Coding for Business Analytics,3.0,12.0,BCO7004,Business Data Mining and Warehousing,4.0,12.0,BCO6008,Predictive Analytics,2.0,12.0,BEO6000,Data Analysis for Business,3.0,12.0,WOM1000,Women in STEM,2.0,12.0
02778,qrKWF,Carlos,Ramos,31,Male,Indonesia,Operations and Supply Chain Management,BEO6600,Business Economics,2,12,BEO6000,Data Analysis for Business,3.0,12.0,,,,,,,,,,,,,,,,
05315,S919S,Luisa,Martinez,31,Female,Myanmar,General Business and Management,BCO7004,Business Data Mining and Warehousing,4,12,BCO7006,Coding for Business Analytics,1.0,12.0,WOM1000,Women in STEM,4.0,12.0,,,,,,,,,,,,
74863,jULFF,Jose,Reyes,35,Male,Brunei,Financial and Managerial Accounting,BCO7004,Business Data Mining and Warehousing,4,12,BEO6000,Data Analysis for Business,3.0,12.0,BCO7000,Business Analytics,1.0,12.0,,,,,,,,,,,,
19075,3Upce,Alicia,Gonzalez,28,Female,Cambodia,Leadership and Strategic Management,BEO6000,Data Analysis for Business,3,12,BCO7004,Business Data Mining and Warehousing,4.0,12.0,WOM1000,Women in STEM,4.0,12.0,,,,,,,,,,,,
32986,96ium,Luisa,Ramos,22,Female,Indonesia,Data-Driven Decision Making and Analytics,BCO7004,Business Data Mining and Warehousing,4,12,WOM1000,Women in STEM,4.0,12.0,,,,,,,,,,,,,,,,
42532,qRaX7,Ismael,Gonzalez,34,Male,Thailand,General Business and Management,BEO6000,Data Analysis for Business,3,12,,,,,,,,,,,,,,,,,,,,
67371,1nQvS,Ismael,Torres,22,Male,Singapore,Data-Driven Decision Making and Analytics,BCO7007,Machine Learning,2,12,,,,,,,,,,,,,,,,,,,,
05526,9VD8Z,Veronica,Flores,28,Female,Myanmar,Operations and Supply Chain Management,BCO7003,Analytics Project M anagement,1,12,BEO6000,Data Analysis for Business,3.0,12.0,WOM1000,Women in STEM,3.0,12.0,,,,,,,,,,,,
94347,Y8uPU,Maria,Ramos,26,Female,Brunei,Digital Media and Content Creation,BCO7000,Business Analytics,4,12,BCO7006,Coding for Business Analytics,4.0,12.0,BCO7002,Experience Management,4.0,12.0,WOM1000,Women in STEM,4.0,12.0,,,,,,,,
50563,S02qw,Jessica,Santos,32,Female,Vietnam,Leadership and Strategic Management,BCO7007,Machine Learning,2,12,BCO7004,Business Data Mining and Warehousing,4.0,12.0,BCO7003,Analytics Project M anagement,1.0,12.0,WOM1000,Women in STEM,1.0,12.0,,,,,,,,
06045,3uWae,Roberto,Rivera,34,Male,Myanmar,Financial and Managerial Accounting,BCO7007,Machine Learning,2,12,BCO7002,Experience Management,4.0,12.0,,,,,,,,,,,,,,,,
01626,ntxtk,Angelica,Fernandez,28,Female,Philippines,Data-Driven Decision Making and Analytics,WOM1000,Women in STEM,1,12,,,,,,,,,,,,,,,,,,,,
45031,nybN2,Jessica,Garcia,22,Female,Brunei,Information Technology and Systems,BCO7002,Experience Management,4,12,BAO6504,Accounting for Management,1.0,12.0,BCO7007,Machine Learning,2.0,12.0,WOM1000,Women in STEM,4.0,12.0,,,,,,,,
96124,0UZ8x,Carmen,Santos,26,Female,Brunei,Information Technology and Systems,BEO6000,Data Analysis for Business,3,12,WOM1000,Women in STEM,1.0,12.0,,,,,,,,,,,,,,,,
26805,56FOs,Rosa,Cruz,33,Female,Brunei,Operations and Supply Chain Management,BCO6008,Predictive Analytics,2,12,WOM1000,Women in STEM,2.0,12.0,,,,,,,,,,,,,,,,
96379,1Dgmb,Maria,Santos,26,Female,Vietnam,Marketing Strategy and Consumer Behavior,WOM1000,Women in STEM,1,12,BCO7004,Business Data Mining and Warehousing,4.0,12.0,BEO6000,Data Analysis for Business,3.0,12.0,,,,,,,,,,,,
00791,n9yQJ,Carlos,Ramos,21,Male,Singapore,Financial and Managerial Accounting,BCO7002,Experience Management,4,12,BEO6600,Business Economics,2.0,12.0,,,,,,,,,,,,,,,,
87324,fvOWl,Ismael,Fernandez,35,Male,Myanmar,Information Technology and Systems,BCO7004,Business Data Mining and Warehousing,4,12,BEO6000,Data Analysis for Business,3.0,12.0,WOM1000,Women in STEM,1.0,12.0,,,,,,,,,,,,
57547,UtBIS,Miguel,Fernandez,34,Male,Indonesia,Information Technology and Systems,BCO7005,Data Security and Governance,2,12,,,,,,,,,,,,,,,,,,,,
32516,vsYdr,Luisa,Cruz,26,Female,Cambodia,Data-Driven Decision Making and Analytics,BCO6008,Predictive Analytics,2,12,WOM1000,Women in STEM,2.0,12.0,,,,,,,,,,,,,,,,
12453,Qbncl,Jose,Torres,19,Male,Myanmar,General Business and Management,WOM1000,Women in STEM,1,12,BEO6600,Business Economics,2.0,12.0,BEO6000,Data Analysis for Business,3.0,12.0,,,,,,,,,,,,
04824,QyV93,Sofia,Flores,33,Female,Brunei,General Business and Management,BCO7007,Machine Learning,2,12,BEO6000,Data Analysis for Business,3.0,12.0,WOM1000,Women in STEM,2.0,12.0,,,,,,,,,,,,
00350,uvfA7,Luisa,Flores,20,Female,Indonesia,Leadership and Strategic Management,BCO6008,Predictive Analytics,2,12,BCO7004,Business Data Mining and Warehousing,4.0,12.0,BEO6000,Data Analysis for Business,3.0,12.0,WOM1000,Women in STEM,3.0,12.0,,,,,,,,
73552,R1m8N,Fernando,Martinez,30,Male,Brunei,Financial and Managerial Accounting,BCO7005,Data Security and Governance,2,12,,,,,,,,,,,,,,,,,,,,
49679,FdTL5,Miguel,Ramos,21,Male,Cambodia,Leadership and Strategic Management,BCO7004,Business Data Mining and Warehousing,4,12,BCO7000,Business Analytics,1.0,12.0,BEO6000,Data Analysis for Business,3.0,12.0,,,,,,,,,,,,
69483,WFgMg,Roberto,Gonzalez,34,Male,Indonesia,Digital Media and Content Creation,BAO6504,Accounting for Management,1,12,BEO6000,Data Analysis for Business,3.0,12.0,,,,,,,,,,,,,,,,
14250,ZqPnv,Juan,Martinez,29,Male,Singapore,Operations and Supply Chain Management,BCO7007,Machine Learning,2,12,BEO6000,Data Analysis for Business,3.0,12.0,BCO7006,Coding for Business Analytics,1.0,12.0,,,,,,,,,,,,
81242,stB46,Ismael,Rivera,20,Male,Vietnam,Information Technology and Systems,WOM1000,Women in STEM,1,12,BEO6000,Data Analysis for Business,3.0,12.0,,,,,,,,,,,,,,,,
50191,6IUv8,Roberto,Ramos,30,Male,Malaysia,Information Technology and Systems,BCO7000,Business Analytics,3,12,BCO7006,Coding for Business Analytics,3.0,12.0,BEO6000,Data Analysis for Business,3.0,12.0,,,,,,,,,,,,
37481,DBySX,Fernando,Reyes,20,Male,Cambodia,Digital Media and Content Creation,BCO6008,Predictive Analytics,2,12,BCO7004,Business Data Mining and Warehousing,4.0,12.0,,,,,,,,,,,,,,,,
57963,1sIHZ,Ricardo,Rivera,26,Male,Brunei,General Business and Management,BEO6000,Data Analysis for Business,3,12,BCO7007,Machine Learning,2.0,12.0,,,,,,,,,,,,,,,,
01425,v13By,Alicia,Santos,25,Female,Singapore,Operations and Supply Chain Management,BEO6000,Data Analysis for Business,3,12,BCO7004,Business Data Mining and Warehousing,4.0,12.0,WOM1000,Women in STEM,4.0,12.0,,,,,,,,,,,,
61725,EWPe9,Antonio,Torres,25,Male,Malaysia,Data-Driven Decision Making and Analytics,BCO7002,Experience Management,4,12,BCO7000,Business Analytics,1.0,12.0,BEO6000,Data Analysis for Business,3.0,12.0,,,,,,,,,,,,
85484,dSqJR,Jessica,Fernandez,28,Female,Vietnam,Operations and Supply Chain Management,BAO6504,Accounting for Management,1,12,BEO6000,Data Analysis for Business,3.0,12.0,WOM1000,Women in STEM,1.0,12.0,,,,,,,,,,,,
23333,9mbVp,Fernando,Rivera,35,Male,Myanmar,Data-Driven Decision Making and Analytics,BCO7007,Machine Learning,2,12,BEO6000,Data Analysis for Business,3.0,12.0,BCO7003,Analytics Project M anagement,1.0,12.0,,,,,,,,,,,,
55430,rd70j,Luisa,Flores,27,Female,Singapore,Leadership and Strategic Management,BCO7005,Data Security and Governance,2,12,WOM1000,Women in STEM,2.0,12.0,,,,,,,,,,,,,,,,
55547,8PN4K,Antonio,Gonzalez,28,Male,Philippines,Digital Media and Content Creation,BCO7000,Business Analytics,3,12,BCO7006,Coding for Business Analytics,3.0,12.0,BCO7002,Experience Management,4.0,12.0,BEO6000,Data Analysis for Business,3.0,12.0,,,,,,,,
50001,2G6x4,Fernando,Santos,33,Male,Malaysia,Operations and Supply Chain Management,BEO6000,Data Analysis for Business,3,12,BCO7002,Experience Management,4.0,12.0,,,,,,,,,,,,,,,,
66076,N4POn,Luisa,Fernandez,21,Female,Brunei,Digital Media and Content Creation,BCO6008,Predictive Analytics,2,12,WOM1000,Women in STEM,2.0,12.0,,,,,,,,,,,,,,,,
91152,4pYhk,Veronica,Torres,35,Female,Myanmar,Financial and Managerial Accounting,BAO6504,Accounting for Management,1,12,BCO7004,Business Data Mining and Warehousing,4.0,12.0,BCO6008,Predictive Analytics,2.0,12.0,WOM1000,Women in STEM,2.0,12.0,,,,,,,,
38569,106Qz,Juan,Garcia,34,Male,Malaysia,Data-Driven Decision Making and Analytics,BCO7007,Machine Learning,2,12,BCO7002,Experience Management,4.0,12.0,BEO6000,Data Analysis for Business,3.0,12.0,,,,,,,,,,,,
71363,jIe17,Carlos,Fernandez,20,Male,Myanmar,Data-Driven Decision Making and Analytics,BCO7004,Business Data Mining and Warehousing,4,12,BEO6000,Data Analysis for Business,3.0,12.0,BCO7006,Coding for Business Analytics,1.0,12.0,,,,,,,,,,,,
77070,qdJls,Juan,Santos,29,Male,Brunei,Digital Media and Content Creation,BAO6504,Accounting for Management,1,12,,,,,,,,,,,,,,,,,,,,
89657,ywELi,Angelica,Flores,24,Female,Philippines,Operations and Supply Chain Management,WOM1000,Women in STEM,1,12,BCO7005,Data Security and Governance,2.0,12.0,,,,,,,,,,,,,,,,
72885,r0uso,Sofia,Gonzalez,23,Female,Singapore,Data-Driven Decision Making and Analytics,BAO6504,Accounting for Management,1,12,BCO7004,Business Data Mining and Warehousing,4.0,12.0,BEO6000,Data Analysis for Business,3.0,12.0,WOM1000,Women in STEM,1.0,12.0,,,,,,,,
66129,oxR1u,Rosa,Flores,28,Female,Cambodia,Data-Driven Decision Making and Analytics,BEO6600,Business Economics,2,12,BCO7004,Business Data Mining and Warehousing,4.0,12.0,BCO7003,Analytics Project M anagement,1.0,12.0,WOM1000,Women in STEM,1.0,12.0,,,,,,,,
22487,hJfKu,Juan,Ramos,34,Male,Myanmar,Information Technology and Systems,BAO6504,Accounting for Management,1,12,BEO6000,Data Analysis for Business,3.0,12.0,BCO7002,Experience Management,4.0,12.0,,,,,,,,,,,,
81365,5gJe6,Isabela,Gonzalez,33,Female,Vietnam,Leadership and Strategic Management,BCO7004,Business Data Mining and Warehousing,4,12,BEO6000,Data Analysis for Business,3.0,12.0,WOM1000,Women in STEM,1.0,12.0,,,,,,,,,,,,
32346,0WQ5h,Alicia,Rivera,25,Female,Brunei,Operations and Supply Chain Management,BCO7002,Experience Management,4,12,BCO7007,Machine Learning,2.0,12.0,WOM1000,Women in STEM,4.0,12.0,,,,,,,,,,,,
59439,UVXYt,Antonio,Gonzalez,20,Male,Philippines,Leadership and Strategic Management,BCO7000,Business Analytics,4,12,BCO7006,Coding for Business Analytics,2.0,12.0,BCO7004,Business Data Mining and Warehousing,4.0,12.0,BCO7007,Machine Learning,2.0,12.0,,,,,,,,
12221,BclyI,Ricardo,Rivera,21,Male,Myanmar,Operations and Supply Chain Management,BCO7007,Machine Learning,2,12,BEO6000,Data Analysis for Business,3.0,12.0,BCO7002,Experience Management,4.0,12.0,,,,,,,,,,,,
