st_id,password,first_name,last_name,age,gender,nationality,interest,CompletedUnit1_Code,CompletedUnit1_Title,CompletedUnit1_Semester,CompletedUnit1_Credits,CompletedUnit2_Code,CompletedUnit2_Title,CompletedUnit2_Semester,CompletedUnit2_Credits,CompletedUnit3_Code,CompletedUnit3_Title,CompletedUnit3_Semester,CompletedUnit3_Credits,CompletedUnit4_Code,CompletedUnit4_Title,CompletedUnit4_Semester,CompletedUnit4_Credits,CompletedUnit5_Code,CompletedUnit5_Title,CompletedUnit5_Semester,CompletedUnit5_Credits,CompletedUnit6_Code,CompletedUnit6_Title,CompletedUnit6_Semester,CompletedUnit6_Credits
11122,DcWrH,Juan,Torres,25,Male,Thailand,Data-Driven Decision Making and Analytics,BCO7000,Business Analytics,2,12,BCO7006,Coding for Business Analytics,3.0,12.0,BAO6504,Accounting for Management,1.0,12.0,BEO6000,Data Analysis for Business,3.0,12.0,BCO7005,Data Security and Governance,2.0,12.0,,,,
28254,7Z1bx,Ismael,Fernandez,24,Male,Brunei,Data-Driven Decision Making and Analytics,WOM1000,Women in STEM,1,12,BCO7005,Data Security and Governance,2.0,12.0,BCO7002,Experience Management,4.0,12.0,,,,,,,,,,,,
62745,RnXOf,Rosa,Cruz,29,Female,Thailand,Operations and Supply Chain Management,BCO7002,Experience Management,4,12,BCO7005,Data Security and Governance,2.0,12.0,WOM1000,Women in STEM,4.0,12.0,,,,,,,,,,,,
94651,QmVG6,Sofia,Morales,23,Female,Philippines,Digital Media and Content Creation,BCO7000,Business Analytics,1,12,BEO6000,Data Analysis for Business,3.0,12.0,BCO7004,Business Data Mining and Warehousing,4.0,12.0,WOM1000,Women in STEM,4.0,12.0,,,,,,,,
80083,KrVKW,Jose,Torres,31,Male,Thailand,Operations and Supply Chain Management,BCO7002,Experience Management,4,12,,,,,,,,,,,,,,,,,,,,
12508,xzXHC,Alicia,Fernandez,24,Female,Singapore,Data-Driven Decision Making and Analytics,BAO6504,Accounting for Management,1,12,WOM1000,Women in STEM,1.0,12.0,,,,,,,,,,,,,,,,
84900,0cwsk,Rosa,Fernandez,30,Female,Indonesia,Operations and Supply Chain Management,BCO7000,Business Analytics,4,12,BCO7006,Coding for Business Analytics,4.0,12.0,BCO7004,Business Data Mining and Warehousing,4.0,12.0,WOM1000,Women in STEM,4.0,12.0,,,,,,,,
01209,fpmgw,Alberto,Gonzalez,24,Male,Cambodia,Financial and Managerial Accounting,BCO7005,Data Security and Governance,2,12,BAO6504,Accounting for Management,1.0,12.0,,,,,,,,,,,,,,,,
26154,j0z6C,Veronica,Ramos,27,Female,Indonesia,Leadership and Strategic Management,BEO6000,Data Analysis for Business,3,12,BCO7004,Business Data Mining and Warehousing,4.0,12.0,BAO6504,Accounting for Management,1.0,12.0,WOM1000,Women in STEM,3.0,12.0,,,,,,,,
84902,ze4Ap,Sofia,Torres,28,Female,Singapore,Information Technology and Systems,BCO7002,Experience Management,4,12,BCO7005,Data Security and Governance,2.0,12.0,BEO6000,Data Analysis for Business,3.0,12.0,WOM1000,Women in STEM,3.0,12.0,,,,,,,,
36011,yAw4g,Ricardo,Rivera,35,Male,Philippines,Data-Driven Decision Making and Analytics,BCO7000,Business Analytics,3,12,BCO7006,Coding for Business Analytics,4.0,12.0,BEO6000,Data Analysis for Business,3.0,12.0,BCO7002,Experience Management,4.0,12.0,,,,,,,,
18384,BfkkB,Angelica,Fernandez,32,Female,Vietnam,Financial and Managerial Accounting,BEO6000,Data Analysis for Business,3,12,BCO7005,Data Security and Governance,2.0,12.0,BCO7004,Business Data Mining and Warehousing,4.0,12.0,WOM1000,Women in STEM,3.0,12.0,,,,,,,,
48333,NEnHO,Juan,Santos,27,Male,Myanmar,Marketing Strategy and Consumer Behavior,BCO7004,Business Data Mining and Warehousing,4,12,BCO7006,Coding for Business Analytics,1.0,12.0,BEO6000,Data Analysis for Business,3.0,12.0,,,,,,,,,,,,
75392,6Qyad,Rosa,Cruz,19,Female,Thailand,Data-Driven Decision Making and Analytics,BCO7007,Machine Learning,2,12,BCO7002,Experience Management,4.0,12.0,BCO7000,Business Analytics,1.0,12.0,WOM1000,Women in STEM,2.0,12.0,,,,,,,,
73948,HWnLH,Veronica,Morales,33,Female,Cambodia,Leadership and Strategic Management,BCO7006,Coding for Business Analytics,1,12,BCO7005,Data Security and Governance,2.0,12.0,BEO6000,Data Analysis for Business,3.0,12.0,WOM1000,Women in STEM,3.0,12.0,,,,,,,,
13368,Na6yM,Alicia,Fernandez,31,Female,Laos,Digital Media and Content Creation,WOM1000,Women in STEM,1,12,,,,,,,,,,,,,,,,,,,,
15728,n5QvK,Miguel,Rivera,32,Male,Laos,Information Technology and Systems,BCO6008,Predictive Analytics,2,12,,,,,,,,,,,,,,,,,,,,
88741,xFpM2,Jessica,Gonzalez,33,Female,Philippines,Leadership and Strategic Management,BEO6000,Data Analysis for Business,3,12,BCO7007,Machine Learning,2.0,12.0,WOM1000,Women in STEM,2.0,12.0,,,,,,,,,,,,
40228,EORbV,Maria,Rivera,32,Female,Vietnam,Digital Media and Content Creation,BCO7007,Machine Learning,2,12,WOM1000,Women in STEM,2.0,12.0,,,,,,,,,,,,,,,,
87653,7ePl3,Fernando,Ramos,32,Male,Indonesia,Information Technology and Systems,BCO7003,Analytics Project M anagement,1,12,BEO6000,Data Analysis for Business,3.0,12.0,,,,,,,,,,,,,,,,
19124,ldfkD,Veronica,Garcia,19,Female,Thailand,Information Technology and Systems,BCO7006,Coding for Business Analytics,1,12,BEO6000,Data Analysis for Business,3.0,12.0,WOM1000,Women in STEM,1.0,12.0,,,,,,,,,,,,
89621,YFVIQ,Carlos,Morales,32,Male,Brunei,Financial and Managerial Accounting,BEO6000,Data Analysis for Business,3,12,BCO7004,Business Data Mining and Warehousing,4.0,12.0,,,,,,,,,,,,,,,,
82412,79zUR,Ricardo,Flores,22,Male,Cambodia,Information Technology and Systems,BEO6000,Data Analysis for Business,3,12,BCO6008,Predictive Analytics,2.0,12.0,BCO7002,Experience Management,4.0,12.0,,,,,,,,,,,,
21949,qc5mf,Ricardo,Flores,29,Male,Myanmar,General Business and Management,BCO7002,Experience Management,4,12,BEO6600,Business Economics,2.0,12.0,BAO6504,Accounting for Management,1.0,12.0,,,,,,,,,,,,
76305,E4zjy,Alberto,Garcia,27,Male,Cambodia,Marketing Strategy and Consumer Behavior,BCO7005,Data Security and Governance,2,12,BEO6000,Data Analysis for Business,3.0,12.0,BCO7000,Business Analytics,1.0,12.0,,,,,,,,,,,,
21853,sR6Yo,Jessica,Morales,19,Female,Myanmar,Operations and Supply Chain Management,BEO6000,Data Analysis for Business,3,12,WOM1000,Women in STEM,3.0,12.0,,,,,,,,,,,,,,,,
13531,aelEv,Veronica,Gonzalez,26,Female,Myanmar,General Business and Management,BCO7002,Experience Management,4,12,WOM1000,Women in STEM,4.0,12.0,,,,,,,,,,,,,,,,
17959,Pmke1,Jessica,Reyes,24,Female,Thailand,Leadership and Strategic Management,BEO6000,Data Analysis for Business,3,12,WOM1000,Women in STEM,3.0,12.0,,,,,,,,,,,,,,,,
35598,3zvxZ,Juan,Cruz,24,Male,Vietnam,Marketing Strategy and Consumer Behavior,BCO7005,Data Security and Governance,2,12,BCO7002,Experience Management,4.0,12.0,,,,,,,,,,,,,,,,
08542,WsT6N,Angelica,Martinez,26,Female,Singapore,Information Technology and Systems,BEO6600,Business Economics,2,12,BEO6000,Data Analysis for Business,3.0,12.0,WOM1000,Women in STEM,2.0,12.0,,,,,,,,,,,,
45212,wA73n,Ismael,Martinez,35,Male,Vietnam,Digital Media and Content Creation,BCO7002,Experience Management,4,12,,,,,,,,,,,,,,,,,,,,
32234,wBQmj,Carmen,Fernandez,23,Female,Thailand,Marketing Strategy and Consumer Behavior,BCO7000,Business Analytics,3,12,BCO7006,Coding for Business Analytics,1.0,12.0,WOM1000,Women in STEM,1.0,12.0,BEO6000,Data Analysis for Business,3.0,12.0,,,,,,,,
67475,Ul95j,Carlos,Rivera,31,Male,Philippines,Information Technology and Systems,BEO6000,Data Analysis for Business,3,12,WOM1000,Women in STEM,1.0,12.0,BCO7002,Experience Management,4.0,12.0,,,,,,,,,,,,
81952,5VmUp,Fernando,Martinez,28,Male,Indonesia,Leadership and Strategic Management,BCO7007,Machine Learning,2,12,BCO7002,Experience Management,4.0,12.0,,,,,,,,,,,,,,,,
99450,H544O,Sofia,Gonzalez,31,Female,Cambodia,Digital Media and Content Creation,BCO7002,Experience Management,4,12,BCO6008,Predictive Analytics,2.0,12.0,WOM1000,Women in STEM,1.0,12.0,,,,,,,,,,,,
79917,i2NAi,Carmen,Reyes,27,Female,Indonesia,Operations and Supply Chain Management,BCO7000,Business Analytics,3,12,BCO7006,Coding for Business Analytics,3.0,12.0,BEO6000,Data Analysis for Business,3.0,12.0,BCO7004,Business Data Mining and Warehousing,4.0,12.0,BCO7005,Data Security and Governance,2.0,12.0,WOM1000,Women in STEM,4.0,12.0
19097,mOgfY,Veronica,Garcia,27,Female,Philippines,Marketing Strategy and Consumer Behavior,BEO6000,Data Analysis for Business,3,12,BCO7007,Machine Learning,2.0,12.0,WOM1000,Women in STEM,3.0,12.0,,,,,,,,,,,,
63283,yvKRd,Sofia,Fernandez,28,Female,Singapore,Marketing Strategy and Consumer Behavior,BCO7004,Business Data Mining and Warehousing,4,12,BEO6000,Data Analysis for Business,3.0,12.0,WOM1000,Women in STEM,4.0,12.0,,,,,,,,,,,,
14445,16V6O,Ricardo,Reyes,29,Male,Laos,Operations and Supply Chain Management,BCO6008,Predictive Analytics,2,12,BCO7003,Analytics Project M anagement,1.0,12.0,BCO7002,Experience Management,4.0,12.0,,,,,,,,,,,,
39852,8drZW,Ismael,Flores,18,Male,Singapore,Data-Driven Decision Making and Analytics,BEO6600,Business Economics,2,12,BCO7004,Business Data Mining and Warehousing,4.0,12.0,BCO7003,Analytics Project M anagement,1.0,12.0,,,,,,,,,,,,
44034,qJpMJ,Sofia,Cruz,19,Female,Malaysia,Digital Media and Content Creation,BEO6600,Business Economics,2,12,WOM1000,Women in STEM,1.0,12.0,,,,,,,,,,,,,,,,
98694,xjdkS,Alberto,Fernandez,20,Male,Philippines,General Business and Management,BCO6008,Predictive Analytics,2,12,BCO7003,Analytics Project M anagement,1.0,12.0,BCO7002,Experience Management,4.0,12.0,,,,,,,,,,,,
41651,CoRi9,Ricardo,Martinez,27,Male,Malaysia,Information Technology and Systems,BEO6000,Data Analysis for Business,3,12,,,,,,,,,,,,,,,,,,,,
91990,IPn8K,Antonio,Santos,33,Male,Indonesia,Marketing Strategy and Consumer Behavior,WOM1000,Women in STEM,1,12,BEO6000,Data Analysis for Business,3.0,12.0,BCO7002,Experience Management,4.0,12.0,,,,,,,,,,,,
69896,CDJQU,Jessica,Flores,21,Female,Vietnam,Operations and Supply Chain Management,BCO7002,Experience Management,4,12,WOM1000,Women in STEM,4.0,12.0,,,,,,,,,,,,,,,,
58533,1kiQ8,Isabela,Torres,26,Female,Indonesia,Leadership and Strategic Management,BCO7006,Coding for Business Analytics,1,12,WOM1000,Women in STEM,1.0,12.0,,,,,,,,,,,,,,,,
08624,e5wiB,Isabela,Ramos,35,Female,Myanmar,Operations and Supply Chain Management,BCO7000,Business Analytics,1,12,WOM1000,Women in STEM,1.0,12.0,,,,,,,,,,,,,,,,
85141,bW78n,Ricardo,Reyes,22,Male,Laos,Financial and Managerial Accounting,BCO7003,Analytics Project M anagement,1,12,,,,,,,,,,,,,,,,,,,,
76430,f00GW,Alberto,Torres,18,Male,Laos,Operations and Supply Chain Management,BCO7004,Business Data Mining and Warehousing,4,12,,,,,,,,,,,,,,,,,,,,
89928,l4ve7,Luisa,Ramos,32,Female,Brunei,Financial and Managerial Accounting,BCO7002,Experience Management,4,12,WOM1000,Women in STEM,4.0,12.0,,,,,,,,,,,,,,,,
16356,nNRls,Fernando,Reyes,29,Male,Myanmar,Marketing Strategy and Consumer Behavior,BCO7003,Analytics Project M anagement,1,12,,,,,,,,,,,,,,,,,,,,
39349,ybvNP,Roberto,Rivera,24,Male,Myanmar,Information Technology and Systems,BCO7007,Machine Learning,2,12,,,,,,,,,,,,,,,,,,,,
87348,7OYeg,Jose,Gonzalez,31,Male,Cambodia,Leadership and Strategic Management,BEO6000,Data Analysis for Business,3,12,BCO7002,Experience Management,4.0,12.0,,,,,,,,,,,,,,,,
30176,ejbvQ,Carlos,Fernandez,23,Male,Laos,Digital Media and Content Creation,BCO7002,Experience Management,4,12,BCO6008,Predictive Analytics,2.0,12.0,BEO6000,Data Analysis for Business,3.0,12.0,,,,,,,,,,,,
00395,A03f7,Alicia,Santos,19,Female,Laos,Financial and Managerial Accounting,BCO7000,Business Analytics,3,12,BCO7006,Coding for Business Analytics,3.0,12.0,BEO6000,Data Analysis for Business,3.0,12.0,WOM1000,Women in STEM,3.0,12.0,,,,,,,,
26042,Sp5LN,Carlos,Flores,25,Male,Laos,Marketing Strategy and Consumer Behavior,BCO7004,Business Data Mining and Warehousing,4,12,BEO6000,Data Analysis for Business,3.0,12.0,,,,,,,,,,,,,,,,
81548,glGHO,Fernando,Morales,29,Male,Thailand,Data-Driven Decision Making and Analytics,BEO6000,Data Analysis for Business,3,12,WOM1000,Women in STEM,1.0,12.0,BCO7002,Experience Management,4.0,12.0,,,,,,,,,,,,
56448,aOMZh,Luisa,Santos,32,Female,Philippines,Marketing Strategy and Consumer Behavior,BCO7000,Business Analytics,2,12,BCO7006,Coding for Business Analytics,2.0,12.0,BCO7005,Data Security and Governance,2.0,12.0,WOM1000,Women in STEM,2.0,12.0,,,,,,,,
45606,KGUBo,Fernando,Reyes,35,Male,Singapore,Marketing Strategy and Consumer Behavior,BCO7000,Business Analytics,4,12,BCO7006,Coding for Business Analytics,4.0,12.0,BCO7002,Experience Management,4.0,12.0,,,,,,,,,,,,
23968,PnLGC,Jose,Santos,20,Male,Malaysia,Leadership and Strategic Management,BCO7002,Experience Management,4,12,,,,,,,,,,,,,,,,,,,,
10189,jVQPh,Miguel,Morales,19,Male,Cambodia,Data-Driven Decision Making and Analytics,BCO7005,Data Security and Governance,2,12,BEO6000,Data Analysis for Business,3.0,12.0,BCO7002,Experience Management,4.0,12.0,,,,,,,,,,,,
87119,9KN5O,Miguel,Martinez,35,Male,Vietnam,Operations and Supply Chain Management,BEO6000,Data Analysis for Business,3,12,BCO7002,Experience Management,4.0,12.0,WOM1000,Women in STEM,1.0,12.0,,,,,,,,,,,,
55959,7dngW,Antonio,Gonzalez,31,Male,Vietnam,Marketing Strategy and Consumer Behavior,BCO7007,Machine Learning,2,12,,,,,,,,,,,,,,,,,,,,
19134,24BMu,Jessica,Morales,19,Female,Thailand,Marketing Strategy and Consumer Behavior,BCO7004,Business Data Mining and Warehousing,4,12,BEO6000,Data Analysis for Business,3.0,12.0,BCO7006,Coding for Business Analytics,1.0,12.0,WOM1000,Women in STEM,4.0,12.0,,,,,,,,
19191,ZfxgV,Ismael,Reyes,20,Male,Cambodia,Marketing Strategy and Consumer Behavior,BEO6000,Data Analysis for Business,3,12,BCO7002,Experience Management,4.0,12.0,,,,,,,,,,,,,,,,
45653,g9zsY,Carmen,Ramos,26,Female,Laos,Marketing Strategy and Consumer Behavior,BCO7000,Business Analytics,3,12,BCO7006,Coding for Business Analytics,3.0,12.0,BEO6000,Data Analysis for Business,3.0,12.0,BCO7007,Machine Learning,2.0,12.0,WOM1000,Women in STEM,2.0,12.0,,,,
75157,tE0SZ,Rosa,Martinez,28,Female,Cambodia,Information Technology and Systems,BEO6600,Business Economics,2,12,WOM1000,Women in STEM,2.0,12.0,,,,,,,,,,,,,,,,
95501,XMkh5,Sofia,Cruz,30,Female,Cambodia,General Business and Management,BEO6600,Business Economics,2,12,WOM1000,Women in STEM,2.0,12.0,,,,,,,,,,,,,,,,
12500,1RCSC,Fernando,Ramos,32,Male,Thailand,Data-Driven Decision Making and Analytics,BCO7007,Machine Learning,2,12,,,,,,,,,,,,,,,,,,,,
75328,QJalP,Sofia,Torres,19,Female,Singapore,Operations and Supply Chain Management,BCO7007,Machine Learning,2,12,WOM1000,Women in STEM,2.0,12.0,,,,,,,,,,,,,,,,
11932,Wi23d,Ismael,Cruz,24,Male,Laos,Financial and Managerial Accounting,BCO7002,Experience Management,4,12,,,,,,,,,,,,,,,,,,,,
14093,CC3SY,Juan,Ramos,28,Male,Singapore,Leadership and Strategic Management,BCO7000,Business Analytics,4,12,BCO7006,Coding for Business Analytics,1.0,12.0,BCO7002,Experience Management,4.0,12.0,BEO6000,Data Analysis for Business,3.0,12.0,,,,,,,,
12514,CLh3m,Alberto,Garcia,28,Male,Vietnam,General Business and Management,BCO7000,Business Analytics,2,12,BCO7006,Coding for Business Analytics,2.0,12.0,BCO6008,Predictive Analytics,2.0,12.0,BCO7002,Experience Management,4.0,12.0,,,,,,,,
73688,Px6MU,Alberto,Garcia,35,Male,Indonesia,Operations and Supply Chain Management,BEO6000,Data Analysis for Business,3,12,BCO7004,Business Data Mining and Warehousing,4.0,12.0,,,,,,,,,,,,,,,,
07247,VxbB9,Ricardo,Rivera,30,Male,Brunei,Marketing Strategy and Consumer Behavior,BAO6504,Accounting for Management,1,12,BCO7005,Data Security and Governance,2.0,12.0,,,,,,,,,,,,,,,,
97771,DjBBq,Angelica,Morales,20,Female,Philippines,Financial and Managerial Accounting,BCO7005,Data Security and Governance,2,12,WOM1000,Women in STEM,2.0,12.0,,,,,,,,,,,,,,,,
56722,Sg2mm,Maria,Rivera,23,Female,Malaysia,Financial and Managerial Accounting,BEO6600,Business Economics,2,12,WOM1000,Women in STEM,1.0,12.0,BEO6000,Data Analysis for Business,3.0,12.0,,,,,,,,,,,,
66022,DSmNc,Alicia,Cruz,31,Female,Vietnam,Operations and Supply Chain Management,BCO7000,Business Analytics,4,12,BCO7006,Coding for Business Analytics,4.0,12.0,BEO6000,Data Analysis for Business,3.0,12.0,BCO7004,Business Data Mining and Warehousing,4.0,12.0,WOM1000,Women in STEM,3.0,12.0,,,,
51089,hWtkx,Juan,Garcia,18,Male,Laos,Leadership and Strategic Management,BCO7007,Machine Learning,2,12,BCO7000,Business Analytics,1.0,12.0,BEO6000,Data Analysis for Business,3.0,12.0,,,,,,,,,,,,
05408,NUs0Y,Angelica,Fernandez,33,Female,Thailand,Operations and Supply Chain Management,BEO6600,Business Economics,2,12,BCO7004,Business Data Mining and Warehousing,4.0,12.0,WOM1000,Women in STEM,2.0,12.0,,,,,,,,,,,,
76209,CCTjP,Rosa,Cruz,35,Female,Laos,Digital Media and Content Creation,BCO6008,Predictive Analytics,2,12,WOM1000,Women in STEM,2.0,12.0,,,,,,,,,,,,,,,,
65566,8Lt73,Isabela,Garcia,27,Female,Singapore,Digital Media and Content Creation,BEO6000,Data Analysis for Business,3,12,WOM1000,Women in STEM,3.0,12.0,,,,,,,,,,,,,,,,
03985,hVipJ,Juan,Cruz,28,Male,Thailand,Operations and Supply Chain Management,BCO7004,Business Data Mining and Warehousing,4,12,BCO6008,Predictive Analytics,2.0,12.0,BCO7000,Business Analytics,1.0,12.0,,,,,,,,,,,,
30240,R5OHB,Jose,Martinez,27,Male,Malaysia,General Business and Management,BCO7002,Experience Management,4,12,BEO6000,Data Analysis for Business,3.0,12.0,,,,,,,,,,,,,,,,
08358,DrMue,Luisa,Martinez,23,Female,Myanmar,Operations and Supply Chain Management,BCO7000,Business Analytics,1,12,BCO7006,Coding for Business Analytics,1.0,12.0,BEO6000,Data Analysis for Business,3.0,12.0,WOM1000,Women in STEM,1.0,12.0,,,,,,,,
48266,Zu88C,Fernando,Santos,21,Male,Indonesia,Information Technology and Systems,BCO7005,Data Security and Governance,2,12,BEO6000,Data Analysis for Business,3.0,12.0,,,,,,,,,,,,,,,,
16158,7eCHk,Angelica,Fernandez,18,Female,Philippines,Leadership and Strategic Management,WOM1000,Women in STEM,1,12,BCO7004,Business Data Mining and Warehousing,4.0,12.0,BCO7007,Machine Learning,2.0,12.0,,,,,,,,,,,,
21317,G7ydG,Alberto,Santos,24,Male,Brunei,Digital Media and Content Creation,BCO7003,Analytics Project M anagement,1,12,,,,,,,,,,,,,,,,,,,,
72446,MNXA7,Sofia,Torres,27,Female,Philippines,General Business and Management,BCO7005,Data Security and Governance,2,12,WOM1000,Women in STEM,2.0,12.0,,,,,,,,,,,,,,,,
68082,VpPNc,Jose,Rivera,24,Male,Myanmar,Information Technology and Systems,BCO7004,Business Data Mining and Warehousing,4,12,BEO6000,Data Analysis for Business,3.0,12.0,BEO6600,Business Economics,2.0,12.0,,,,,,,,,,,,
03003,vJ7Y3,Sofia,Gonzalez,23,Female,Philippines,Data-Driven Decision Making and Analytics,BAO6504,Accounting for Management,1,12,BEO6000,Data Analysis for Business,3.0,12.0,WOM1000,Women in STEM,3.0,12.0,,,,,,,,,,,,
04214,btx3l,Isabela,Gonzalez,30,Female,Malaysia,Marketing Strategy and Consumer Behavior,WOM1000,Women in STEM,1,12,BCO7002,Experience Management,4.0,12.0,BCO6008,Predictive Analytics,2.0,12.0,,,,,,,,,,,,
93014,4m9Lu,Miguel,Ramos,18,Male,Brunei,Leadership and Strategic Management,BCO7002,Experience Management,4,12,BEO6600,Business Economics,2.0,12.0,,,,,,,,,,,,,,,,
60127,lPVc9,Jessica,Fernandez,28,Female,Philippines,Data-Driven Decision Making and Analytics,BEO6600,Business Economics,2,12,WOM1000,Women in STEM,2.0,12.0,,,,,,,,,,,,,,,,
15921,o2zPS,Juan,Flores,22,Male,Indonesia,General Business and Management,BCO7007,Machine Learning,2,12,BEO6000,Data Analysis for Business,3.0,12.0,BCO7002,Experience Management,4.0,12.0,,,,,,,,,,,,
84248,sA3Nl,Isabela,Gonzalez,34,Female,Cambodia,Marketing Strategy and Consumer Behavior,BCO7007,Machine Learning,2,12,BCO7004,Business Data Mining and Warehousing,4.0,12.0,BEO6000,Data Analysis for Business,3.0,12.0,WOM1000,Women in STEM,4.0,12.0,,,,,,,,
25088,I6JJT,Miguel,Cruz,34,Male,Vietnam,Digital Media and Content Creation,BEO6000,Data Analysis for Business,3,12,BCO6008,Predictive Analytics,2.0,12.0,,,,,,,,,,,,,,,,
45791,AYBsm,Miguel,Martinez,28,Male,Cambodia,Leadership and Strategic Management,BEO6000,Data Analysis for Business,3,12,,,,,,,,,,,,,,,,,,,,
47993,YWZo4,Roberto,Cruz,26,Male,Singapore,Marketing Strategy and Consumer Behavior,BCO7000,Business Analytics,3,12,BCO7006,Coding for Business Analytics,3.0,12.0,BEO6000,Data Analysis for Business,3.0,12.0,,,,,,,,,,,,
72405,IWpb7,Maria,Cruz,30,Female,Indonesia,Financial and Managerial Accounting,BCO7000,Business Analytics,4,12,BCO7006,Coding for Business Analytics,4.0,12.0,BCO7004,Business Data Mining and Warehousing,4.0,12.0,WOM1000,Women in STEM,4.0,12.0,,,,,,,,
97546,lqY5S,Veronica,Morales,18,Female,Thailand,Operations and Supply Chain Management,BCO7004,Business Data Mining and Warehousing,4,12,WOM1000,Women in STEM,4.0,12.0,,,,,,,,,,,,,,,,
95365,U1Qbl,Maria,Martinez,18,Female,Thailand,Leadership and Strategic Management,BCO7000,Business Analytics,1,12,WOM1000,Women in STEM,1.0,12.0,,,,,,,,,,,,,,,,
89574,nmCu7,Veronica,Reyes,30,Female,Myanmar,Marketing Strategy and Consumer Behavior,BCO7000,Business Analytics,2,12,BCO7006,Coding for Business Analytics,2.0,12.0,BEO6000,Data Analysis for Business,3.0,12.0,BCO7005,Data Security and Governance,2.0,12.0,WOM1000,Women in STEM,3.0,12.0,,,,
63841,mRsRL,Jose,Fernandez,18,Male,Indonesia,Financial and Managerial Accounting,BCO7004,Business Data Mining and Warehousing,4,12,BEO6000,Data Analysis for Business,3.0,12.0,,,,,,,,,,,,,,,,
10077,osI3U,Maria,Rivera,24,Female,Philippines,Information Technology and Systems,BCO7002,Experience Management,4,12,BEO6000,Data Analysis for Business,3.0,12.0,BCO7000,Business Analytics,1.0,12.0,WOM1000,Women in STEM,3.0,12.0,,,,,,,,
04556,HIxoL,Roberto,Morales,31,Male,Indonesia,Information Technology and Systems,BCO7000,Business Analytics,1,12,,,,,,,,,,,,,,,,,,,,
92295,9Vs69,Jessica,Torres,28,Female,Singapore,Information Technology and Systems,BEO6000,Data Analysis for Business,3,12,BCO7002,Experience Management,4.0,12.0,WOM1000,Women in STEM,3.0,12.0,,,,,,,,,,,,
81496,FcQ94,Juan,Morales,20,Male,Laos,General Business and Management,BCO7000,Business Analytics,2,12,BCO7006,Coding for Business Analytics,2.0,12.0,BCO7007,Machine Learning,2.0,12.0,,,,,,,,,,,,
91153,n4pcg,Angelica,Torres,19,Female,Singapore,Operations and Supply Chain Management,BCO7007,Machine Learning,2,12,WOM1000,Women in STEM,2.0,12.0,,,,,,,,,,,,,,,,
37061,4IdqX,Juan,Morales,24,Male,Singapore,General Business and Management,BCO7000,Business Analytics,4,12,BCO7006,Coding for Business Analytics,4.0,12.0,BEO6000,Data Analysis for Business,3.0,12.0,BCO7002,Experience Management,4.0,12.0,,,,,,,,
51160,GPr3p,Luisa,Ramos,25,Female,Laos,Financial and Managerial Accounting,BCO7002,Experience Management,4,12,BCO6008,Predictive Analytics,2.0,12.0,BEO6000,Data Analysis for Business,3.0,12.0,WOM1000,Women in STEM,4.0,12.0,,,,,,,,
95105,R5p39,Jessica,Martinez,27,Female,Philippines,Operations and Supply Chain Management,BEO6000,Data Analysis for Business,3,12,WOM1000,Women in STEM,3.0,12.0,,,,,,,,,,,,,,,,
53207,CQWDO,Sofia,Rivera,21,Female,Philippines,Financial and Managerial Accounting,BCO7000,Business Analytics,2,12,BCO7006,Coding for Business Analytics,4.0,12.0,BCO7007,Machine Learning,2.0,12.0,BEO6000,Data Analysis for Business,3.0,12.0,BCO7004,Business Data Mining and Warehousing,4.0,12.0,WOM1000,Women in STEM,2.0,12.0
35556,r82aJ,Sofia,Morales,31,Female,Vietnam,Financial and Managerial Accounting,BCO7002,Experience Management,4,12,BEO6000,Data Analysis for Business,3.0,12.0,BCO7005,Data Security and Governance,2.0,12.0,WOM1000,Women in STEM,3.0,12.0,,,,,,,,
16956,H20Si,Maria,Martinez,18,Female,Thailand,Data-Driven Decision Making and Analytics,BCO7004,Business Data Mining and Warehousing,4,12,BEO6000,Data Analysis for Business,3.0,12.0,WOM1000,Women in STEM,3.0,12.0,,,,,,,,,,,,
63442,yY6G5,Jessica,Fernandez,28,Female,Thailand,Marketing Strategy and Consumer Behavior,BCO7003,Analytics Project M anagement,1,12,WOM1000,Women in STEM,1.0,12.0,,,,,,,,,,,,,,,,
84009,dthrn,Jose,Fernandez,29,Male,Philippines,General Business and Management,BCO7002,Experience Management,4,12,,,,,,,,,,,,,,,,,,,,
52160,jr8ph,Carmen,Torres,30,Female,Malaysia,Leadership and Strategic Management,BAO6504,Accounting for Management,1,12,BCO7004,Business Data Mining and Warehousing,4.0,12.0,WOM1000,Women in STEM,1.0,12.0,,,,,,,,,,,,
87424,X6B0A,Roberto,Cruz,29,Male,Philippines,Marketing Strategy and Consumer Behavior,BCO7005,Data Security and Governance,2,12,BCO7002,Experience Management,4.0,12.0,,,,,,,,,,,,,,,,
59393,9evZI,Ricardo,Reyes,19,Male,Myanmar,Operations and Supply Chain Management,BCO7007,Machine Learning,2,12,WOM1000,Women in STEM,1.0,12.0,BCO7002,Experience Management,4.0,12.0,,,,,,,,,,,,
49811,2AwFW,Carmen,Torres,24,Female,Malaysia,Leadership and Strategic Management,BCO7005,Data Security and Governance,2,12,BEO6000,Data Analysis for Business,3.0,12.0,WOM1000,Women in STEM,3.0,12.0,,,,,,,,,,,,
