st_id,password,first_name,last_name,age,gender,nationality,interest,CompletedUnit1_Code,CompletedUnit1_Title,CompletedUnit1_Semester,CompletedUnit1_Credits,CompletedUnit2_Code,CompletedUnit2_Title,CompletedUnit2_Semester,CompletedUnit2_Credits,CompletedUnit3_Code,CompletedUnit3_Title,CompletedUnit3_Semester,CompletedUnit3_Credits,CompletedUnit4_Code,CompletedUnit4_Title,CompletedUnit4_Semester,CompletedUnit4_Credits,CompletedUnit5_Code,CompletedUnit5_Title,CompletedUnit5_Semester,CompletedUnit5_Credits,CompletedUnit6_Code,CompletedUnit6_Title,CompletedUnit6_Semester,CompletedUnit6_Credits
94556,CqAvK,Carlos,Gonzalez,33,Male,Philippines,Data-Driven Decision Making and Analytics,BEO6000,Data Analysis for Business,3,12,,,,,,,,,,,,,,,,,,,,
39218,hRqFd,Isabela,Gonzalez,19,Female,Vietnam,Financial and Managerial Accounting,BCO7004,Business Data Mining and Warehousing,4,12,BAO6504,Accounting for Management,1,12.0,BEO6000,Data Analysis for Business,3,12.0,WOM1000,Women in STEM,4,12.0,,,,,,,,
93330,G7mDR,Carmen,Santos,22,Female,Singapore,General Business and Management,BCO7000,Business Analytics,1,12,BEO6000,Data Analysis for Business,3,12.0,WOM1000,Women in STEM,1,12.0,,,,,,,,,,,,
99572,gZTDM,Carlos,Ramos,30,Male,Laos,Operations and Supply Chain Management,BCO7005,Data Security and Governance,2,12,BEO6000,Data Analysis for Business,3,12.0,WOM1000,Women in STEM,1,12.0,,,,,,,,,,,,
21204,Fq1md,Carmen,Torres,21,Female,Cambodia,Data-Driven Decision Making and Analytics,BCO7000,Business Analytics,2,12,BCO7006,Coding for Business Analytics,2,12.0,BCO7005,Data Security and Governance,2,12.0,BEO6000,Data Analysis for Business,3,12.0,WOM1000,Women in STEM,2,12.0,,,,
18443,OqSRC,Juan,Rivera,20,Male,Cambodia,Information Technology and Systems,BCO7005,Data Security and Governance,2,12,BEO6000,Data Analysis for Business,3,12.0,,,,,,,,,,,,,,,,
63518,5ak4B,Fernando,Ramos,31,Male,Indonesia,General Business and Management,BCO7003,Analytics Project M anagement,1,12,BEO6000,Data Analysis for Business,3,12.0,BCO7004,Business Data Mining and Warehousing,4,12.0,,,,,,,,,,,,
45936,DxJ6g,Rosa,Cruz,23,Female,Thailand,Marketing Strategy and Consumer Behavior,BCO7002,Experience Management,4,12,BCO7007,Machine Learning,2,12.0,WOM1000,Women in STEM,2,12.0,,,,,,,,,,,,
10599,1NDaI,Carmen,Reyes,19,Female,Laos,General Business and Management,BEO6000,Data Analysis for Business,3,12,WOM1000,Women in STEM,3,12.0,,,,,,,,,,,,,,,,
39001,EyS7t,Angelica,Ramos,22,Female,Laos,General Business and Management,BCO7000,Business Analytics,3,12,BCO7006,Coding for Business Analytics,3,12.0,BEO6000,Data Analysis for Business,3,12.0,WOM1000,Women in STEM,3,12.0,,,,,,,,
00650,nMpzZ,Carmen,Ramos,31,Female,Cambodia,Operations and Supply Chain Management,BEO6600,Business Economics,2,12,WOM1000,Women in STEM,2,12.0,,,,,,,,,,,,,,,,
06121,dnPuM,Alberto,Cruz,18,Male,Vietnam,Data-Driven Decision Making and Analytics,BEO6000,Data Analysis for Business,3,12,,,,,,,,,,,,,,,,,,,,
72623,8yyW1,Angelica,Torres,33,Female,Malaysia,Data-Driven Decision Making and Analytics,BEO6000,Data Analysis for Business,3,12,BCO7003,Analytics Project M anagement,1,12.0,BCO7004,Business Data Mining and Warehousing,4,12.0,WOM1000,Women in STEM,1,12.0,,,,,,,,
14150,43fUC,Alberto,Ramos,30,Male,Brunei,Digital Media and Content Creation,BCO7000,Business Analytics,2,12,BCO7006,Coding for Business Analytics,2,12.0,BCO7005,Data Security and Governance,2,12.0,,,,,,,,,,,,
21594,qSbTk,Fernando,Santos,27,Male,Thailand,Marketing Strategy and Consumer Behavior,BEO6000,Data Analysis for Business,3,12,,,,,,,,,,,,,,,,,,,,
01238,u1UoH,Miguel,Torres,23,Male,Laos,Data-Driven Decision Making and Analytics,BCO7004,Business Data Mining and Warehousing,4,12,BEO6000,Data Analysis for Business,3,12.0,,,,,,,,,,,,,,,,
36805,HECX4,Maria,Santos,22,Female,Indonesia,Financial and Managerial Accounting,BAO6504,Accounting for Management,1,12,WOM1000,Women in STEM,1,12.0,,,,,,,,,,,,,,,,
71903,YsbSy,Isabela,Fernandez,34,Female,Laos,Marketing Strategy and Consumer Behavior,BEO6000,Data Analysis for Business,3,12,WOM1000,Women in STEM,1,12.0,BCO7004,Business Data Mining and Warehousing,4,12.0,,,,,,,,,,,,
62010,JZEI9,Isabela,Fernandez,23,Female,Brunei,Digital Media and Content Creation,BCO7007,Machine Learning,2,12,WOM1000,Women in STEM,2,12.0,,,,,,,,,,,,,,,,
93395,x7rsT,Ricardo,Reyes,34,Male,Cambodia,Information Technology and Systems,BCO7004,Business Data Mining and Warehousing,4,12,BEO6000,Data Analysis for Business,3,12.0,,,,,,,,,,,,,,,,
90446,TZNlJ,Sofia,Morales,22,Female,Myanmar,Marketing Strategy and Consumer Behavior,BCO7007,Machine Learning,2,12,WOM1000,Women in STEM,2,12.0,,,,,,,,,,,,,,,,
86277,wHzdU,Veronica,Rivera,32,Female,Malaysia,Leadership and Strategic Management,BCO7000,Business Analytics,2,12,BCO7006,Coding for Business Analytics,2,12.0,BCO6008,Predictive Analytics,2,12.0,WOM1000,Women in STEM,2,12.0,,,,,,,,
84572,ETG4J,Jose,Martinez,23,Male,Laos,General Business and Management,BCO7004,Business Data Mining and Warehousing,4,12,BEO6000,Data Analysis for Business,3,12.0,,,,,,,,,,,,,,,,
36284,DfA0X,Fernando,Fernandez,35,Male,Singapore,Financial and Managerial Accounting,BEO6600,Business Economics,2,12,BEO6000,Data Analysis for Business,3,12.0,,,,,,,,,,,,,,,,
75780,me3Tr,Maria,Rivera,20,Female,Brunei,Financial and Managerial Accounting,BCO7004,Business Data Mining and Warehousing,4,12,BAO6504,Accounting for Management,1,12.0,BCO7007,Machine Learning,2,12.0,WOM1000,Women in STEM,2,12.0,,,,,,,,
41289,YUabZ,Ismael,Garcia,32,Male,Thailand,Digital Media and Content Creation,BCO6008,Predictive Analytics,2,12,BCO7006,Coding for Business Analytics,1,12.0,BEO6000,Data Analysis for Business,3,12.0,,,,,,,,,,,,
66518,JdcSW,Roberto,Flores,25,Male,Singapore,Operations and Supply Chain Management,BEO6000,Data Analysis for Business,3,12,BEO6600,Business Economics,2,12.0,BCO7004,Business Data Mining and Warehousing,4,12.0,,,,,,,,,,,,
91487,gVr5C,Maria,Reyes,21,Female,Indonesia,General Business and Management,BCO7004,Business Data Mining and Warehousing,4,12,BEO6000,Data Analysis for Business,3,12.0,BCO7006,Coding for Business Analytics,1,12.0,WOM1000,Women in STEM,1,12.0,,,,,,,,
32576,oe9HB,Fernando,Reyes,21,Male,Myanmar,Digital Media and Content Creation,BEO6000,Data Analysis for Business,3,12,BCO7007,Machine Learning,2,12.0,,,,,,,,,,,,,,,,
42632,tkp3j,Ricardo,Ramos,19,Male,Myanmar,Information Technology and Systems,BCO7004,Business Data Mining and Warehousing,4,12,BEO6600,Business Economics,2,12.0,WOM1000,Women in STEM,1,12.0,,,,,,,,,,,,
27350,ojlvw,Isabela,Ramos,35,Female,Indonesia,Operations and Supply Chain Management,BEO6000,Data Analysis for Business,3,12,WOM1000,Women in STEM,3,12.0,,,,,,,,,,,,,,,,
81764,CL5pc,Jessica,Morales,33,Female,Malaysia,Data-Driven Decision Making and Analytics,BCO7002,Experience Management,4,12,BCO7006,Coding for Business Analytics,1,12.0,BEO6000,Data Analysis for Business,3,12.0,WOM1000,Women in STEM,4,12.0,,,,,,,,
46420,xJsGi,Jessica,Fernandez,21,Female,Cambodia,Data-Driven Decision Making and Analytics,BEO6000,Data Analysis for Business,3,12,BCO7002,Experience Management,4,12.0,WOM1000,Women in STEM,4,12.0,,,,,,,,,,,,
93597,SLXwO,Alicia,Santos,21,Female,Myanmar,Digital Media and Content Creation,BCO7007,Machine Learning,2,12,WOM1000,Women in STEM,2,12.0,,,,,,,,,,,,,,,,
64233,Ypuy1,Luisa,Ramos,23,Female,Singapore,Leadership and Strategic Management,BCO7000,Business Analytics,2,12,BCO7006,Coding for Business Analytics,2,12.0,BEO6000,Data Analysis for Business,3,12.0,BCO7005,Data Security and Governance,2,12.0,WOM1000,Women in STEM,2,12.0,,,,
71305,Dtj0N,Antonio,Fernandez,25,Male,Myanmar,Financial and Managerial Accounting,BEO6000,Data Analysis for Business,3,12,BCO7002,Experience Management,4,12.0,BCO7000,Business Analytics,1,12.0,,,,,,,,,,,,
60748,AigHZ,Ricardo,Fernandez,23,Male,Thailand,Operations and Supply Chain Management,BCO7002,Experience Management,4,12,,,,,,,,,,,,,,,,,,,,
87131,U8Dvo,Maria,Rivera,35,Female,Laos,Data-Driven Decision Making and Analytics,BEO6000,Data Analysis for Business,3,12,WOM1000,Women in STEM,3,12.0,,,,,,,,,,,,,,,,
70369,LT5x6,Veronica,Torres,26,Female,Brunei,Operations and Supply Chain Management,BCO7002,Experience Management,4,12,WOM1000,Women in STEM,1,12.0,,,,,,,,,,,,,,,,
96958,kV2e0,Carlos,Rivera,32,Male,Indonesia,Marketing Strategy and Consumer Behavior,BEO6000,Data Analysis for Business,3,12,BCO7002,Experience Management,4,12.0,,,,,,,,,,,,,,,,
51515,aBOab,Carlos,Cruz,34,Male,Laos,Information Technology and Systems,BCO7000,Business Analytics,4,12,BCO7006,Coding for Business Analytics,2,12.0,BEO6000,Data Analysis for Business,3,12.0,BCO7005,Data Security and Governance,2,12.0,BCO7004,Business Data Mining and Warehousing,4,12.0,,,,
34323,jj8Oi,Jessica,Gonzalez,32,Female,Indonesia,Data-Driven Decision Making and Analytics,BCO7006,Coding for Business Analytics,1,12,BCO7002,Experience Management,4,12.0,WOM1000,Women in STEM,4,12.0,,,,,,,,,,,,
18192,Xbht6,Ismael,Flores,20,Male,Myanmar,Leadership and Strategic Management,BCO7000,Business Analytics,1,12,BCO7006,Coding for Business Analytics,1,12.0,,,,,,,,,,,,,,,,
36486,dJt6x,Jessica,Martinez,21,Female,Laos,Digital Media and Content Creation,BCO7000,Business Analytics,2,12,BCO7006,Coding for Business Analytics,3,12.0,BCO7007,Machine Learning,2,12.0,BEO6000,Data Analysis for Business,3,12.0,WOM1000,Women in STEM,1,12.0,,,,
09658,W0HRP,Rosa,Rivera,20,Female,Brunei,Marketing Strategy and Consumer Behavior,BEO6000,Data Analysis for Business,3,12,BCO7007,Machine Learning,2,12.0,WOM1000,Women in STEM,2,12.0,,,,,,,,,,,,
35129,OeLWR,Maria,Torres,27,Female,Cambodia,Data-Driven Decision Making and Analytics,BEO6000,Data Analysis for Business,3,12,WOM1000,Women in STEM,3,12.0,,,,,,,,,,,,,,,,
38964,9r1Mr,Luisa,Garcia,29,Female,Indonesia,Leadership and Strategic Management,WOM1000,Women in STEM,1,12,BEO6000,Data Analysis for Business,3,12.0,,,,,,,,,,,,,,,,
11078,2385D,Angelica,Fernandez,19,Female,Indonesia,Digital Media and Content Creation,BCO7005,Data Security and Governance,2,12,WOM1000,Women in STEM,2,12.0,,,,,,,,,,,,,,,,
29184,BQBvW,Jose,Morales,22,Male,Brunei,Marketing Strategy and Consumer Behavior,BEO6000,Data Analysis for Business,3,12,BEO6600,Business Economics,2,12.0,BCO7002,Experience Management,4,12.0,,,,,,,,,,,,
26951,g6Re2,Sofia,Cruz,28,Female,Brunei,Leadership and Strategic Management,BCO7000,Business Analytics,3,12,BCO7006,Coding for Business Analytics,3,12.0,BEO6000,Data Analysis for Business,3,12.0,WOM1000,Women in STEM,3,12.0,,,,,,,,
63601,qZQmg,Angelica,Reyes,33,Female,Thailand,Operations and Supply Chain Management,BEO6600,Business Economics,2,12,BCO7004,Business Data Mining and Warehousing,4,12.0,WOM1000,Women in STEM,2,12.0,,,,,,,,,,,,
56587,39KTS,Sofia,Santos,27,Female,Myanmar,Digital Media and Content Creation,BCO7007,Machine Learning,2,12,BCO7003,Analytics Project M anagement,1,12.0,WOM1000,Women in STEM,2,12.0,,,,,,,,,,,,
98046,Cf75p,Veronica,Cruz,21,Female,Vietnam,General Business and Management,BCO7002,Experience Management,4,12,BEO6000,Data Analysis for Business,3,12.0,BEO6600,Business Economics,2,12.0,WOM1000,Women in STEM,3,12.0,,,,,,,,
48867,by1uG,Roberto,Martinez,33,Male,Brunei,General Business and Management,BCO7000,Business Analytics,2,12,BCO7006,Coding for Business Analytics,4,12.0,BCO7007,Machine Learning,2,12.0,BCO7002,Experience Management,4,12.0,,,,,,,,
95618,nB9mp,Alicia,Ramos,29,Female,Brunei,Digital Media and Content Creation,BEO6600,Business Economics,2,12,BEO6000,Data Analysis for Business,3,12.0,BCO7002,Experience Management,4,12.0,WOM1000,Women in STEM,3,12.0,,,,,,,,
55963,t5c4e,Fernando,Martinez,25,Male,Singapore,General Business and Management,BEO6000,Data Analysis for Business,3,12,BCO6008,Predictive Analytics,2,12.0,BCO7006,Coding for Business Analytics,1,12.0,,,,,,,,,,,,
73723,137PF,Carlos,Reyes,33,Male,Singapore,Leadership and Strategic Management,WOM1000,Women in STEM,1,12,,,,,,,,,,,,,,,,,,,,
32782,wkwrk,Rosa,Fernandez,19,Female,Philippines,Digital Media and Content Creation,BCO7000,Business Analytics,1,12,WOM1000,Women in STEM,1,12.0,,,,,,,,,,,,,,,,
81095,Ovk9k,Juan,Ramos,30,Male,Malaysia,Financial and Managerial Accounting,BCO7004,Business Data Mining and Warehousing,4,12,BCO6008,Predictive Analytics,2,12.0,BEO6000,Data Analysis for Business,3,12.0,,,,,,,,,,,,
60121,HBvuo,Carlos,Morales,28,Male,Myanmar,Data-Driven Decision Making and Analytics,BCO7007,Machine Learning,2,12,,,,,,,,,,,,,,,,,,,,
59674,DcYwU,Antonio,Santos,32,Male,Cambodia,Digital Media and Content Creation,BEO6000,Data Analysis for Business,3,12,,,,,,,,,,,,,,,,,,,,
48376,7WmNE,Alberto,Reyes,29,Male,Brunei,Digital Media and Content Creation,BCO7000,Business Analytics,1,12,BCO7006,Coding for Business Analytics,1,12.0,BEO6000,Data Analysis for Business,3,12.0,BAO6504,Accounting for Management,1,12.0,,,,,,,,
48235,o7Os2,Luisa,Cruz,33,Female,Cambodia,Operations and Supply Chain Management,BCO7006,Coding for Business Analytics,1,12,WOM1000,Women in STEM,1,12.0,,,,,,,,,,,,,,,,
69810,AUIEy,Maria,Fernandez,32,Female,Philippines,Operations and Supply Chain Management,BCO6008,Predictive Analytics,2,12,BEO6000,Data Analysis for Business,3,12.0,BCO7003,Analytics Project M anagement,1,12.0,WOM1000,Women in STEM,3,12.0,,,,,,,,
85715,bTVLs,Miguel,Morales,31,Male,Thailand,General Business and Management,BCO7004,Business Data Mining and Warehousing,4,12,BAO6504,Accounting for Management,1,12.0,BEO6000,Data Analysis for Business,3,12.0,,,,,,,,,,,,
80143,nZYe8,Jose,Flores,24,Male,Vietnam,Marketing Strategy and Consumer Behavior,BEO6000,Data Analysis for Business,3,12,BCO7003,Analytics Project M anagement,1,12.0,BCO7002,Experience Management,4,12.0,,,,,,,,,,,,
29212,VHQAu,Fernando,Ramos,32,Male,Cambodia,Information Technology and Systems,BCO7004,Business Data Mining and Warehousing,4,12,,,,,,,,,,,,,,,,,,,,
75843,Onvpi,Luisa,Morales,20,Female,Singapore,Data-Driven Decision Making and Analytics,BCO7000,Business Analytics,4,12,BCO7006,Coding for Business Analytics,4,12.0,BCO7002,Experience Management,4,12.0,WOM1000,Women in STEM,4,12.0,,,,,,,,
93343,7QPus,Maria,Garcia,34,Female,Philippines,Information Technology and Systems,BEO6600,Business Economics,2,12,BCO7004,Business Data Mining and Warehousing,4,12.0,BCO7003,Analytics Project M anagement,1,12.0,WOM1000,Women in STEM,1,12.0,,,,,,,,
41586,OJunx,Jessica,Rivera,21,Female,Philippines,Leadership and Strategic Management,BEO6000,Data Analysis for Business,3,12,BCO7007,Machine Learning,2,12.0,WOM1000,Women in STEM,3,12.0,,,,,,,,,,,,
06948,2XEz4,Juan,Morales,31,Male,Indonesia,Information Technology and Systems,BEO6000,Data Analysis for Business,3,12,BCO7006,Coding for Business Analytics,1,12.0,,,,,,,,,,,,,,,,
49613,vNayb,Carmen,Cruz,31,Female,Thailand,Operations and Supply Chain Management,BCO7004,Business Data Mining and Warehousing,4,12,BEO6000,Data Analysis for Business,3,12.0,WOM1000,Women in STEM,3,12.0,,,,,,,,,,,,
55699,gaZJu,Luisa,Torres,20,Female,Philippines,Leadership and Strategic Management,BEO6000,Data Analysis for Business,3,12,WOM1000,Women in STEM,3,12.0,,,,,,,,,,,,,,,,
49115,e6xTd,Roberto,Rivera,30,Male,Malaysia,Marketing Strategy and Consumer Behavior,BCO7005,Data Security and Governance,2,12,,,,,,,,,,,,,,,,,,,,
87925,2XA1x,Isabela,Ramos,28,Female,Myanmar,Marketing Strategy and Consumer Behavior,BCO7005,Data Security and Governance,2,12,BCO7002,Experience Management,4,12.0,BCO7000,Business Analytics,1,12.0,WOM1000,Women in STEM,2,12.0,,,,,,,,
85772,z5Q3V,Jessica,Flores,35,Female,Indonesia,Information Technology and Systems,BCO7000,Business Analytics,3,12,BCO7006,Coding for Business Analytics,3,12.0,BCO7002,Experience Management,4,12.0,BEO6000,Data Analysis for Business,3,12.0,BCO6008,Predictive Analytics,2,12.0,WOM1000,Women in STEM,3.0,12.0
94240,qdojn,Angelica,Rivera,30,Female,Vietnam,Operations and Supply Chain Management,BEO6000,Data Analysis for Business,3,12,BCO7002,Experience Management,4,12.0,BCO7000,Business Analytics,1,12.0,WOM1000,Women in STEM,1,12.0,,,,,,,,
58479,Ul5fR,Juan,Ramos,28,Male,Malaysia,Operations and Supply Chain Management,BCO7005,Data Security and Governance,2,12,BEO6000,Data Analysis for Business,3,12.0,WOM1000,Women in STEM,1,12.0,,,,,,,,,,,,
86741,vTWvn,Rosa,Morales,20,Female,Indonesia,Leadership and Strategic Management,BCO7000,Business Analytics,1,12,BCO7006,Coding for Business Analytics,1,12.0,BCO7003,Analytics Project M anagement,1,12.0,WOM1000,Women in STEM,1,12.0,,,,,,,,
35902,TAGYA,Veronica,Rivera,20,Female,Singapore,Information Technology and Systems,WOM1000,Women in STEM,1,12,BEO6000,Data Analysis for Business,3,12.0,BEO6600,Business Economics,2,12.0,,,,,,,,,,,,
23264,KEkpF,Carmen,Rivera,33,Female,Philippines,Operations and Supply Chain Management,BCO7000,Business Analytics,2,12,BCO7006,Coding for Business Analytics,2,12.0,BCO7007,Machine Learning,2,12.0,WOM1000,Women in STEM,2,12.0,,,,,,,,
76021,caGzn,Ismael,Torres,32,Male,Laos,Operations and Supply Chain Management,BCO7006,Coding for Business Analytics,1,12,,,,,,,,,,,,,,,,,,,,
76815,575kr,Rosa,Martinez,34,Female,Thailand,Data-Driven Decision Making and Analytics,BEO6000,Data Analysis for Business,3,12,BCO7002,Experience Management,4,12.0,WOM1000,Women in STEM,4,12.0,,,,,,,,,,,,
37711,5vbeO,Maria,Morales,27,Female,Myanmar,Information Technology and Systems,BCO7000,Business Analytics,1,12,BCO7006,Coding for Business Analytics,4,12.0,BCO7002,Experience Management,4,12.0,WOM1000,Women in STEM,1,12.0,,,,,,,,
29789,J3DO9,Ismael,Garcia,33,Male,Brunei,Marketing Strategy and Consumer Behavior,BCO7000,Business Analytics,4,12,BCO7006,Coding for Business Analytics,4,12.0,BCO7004,Business Data Mining and Warehousing,4,12.0,BCO7007,Machine Learning,2,12.0,,,,,,,,
57911,4KjQ3,Ismael,Cruz,23,Male,Brunei,Data-Driven Decision Making and Analytics,BCO7006,Coding for Business Analytics,1,12,BEO6000,Data Analysis for Business,3,12.0,,,,,,,,,,,,,,,,
47511,1bHrb,Ismael,Santos,28,Male,Indonesia,General Business and Management,BCO7000,Business Analytics,3,12,BCO7006,Coding for Business Analytics,3,12.0,BEO6000,Data Analysis for Business,3,12.0,BCO7003,Analytics Project M anagement,1,12.0,,,,,,,,
60224,vctXe,Veronica,Rivera,27,Female,Laos,Financial and Managerial Accounting,BCO7000,Business Analytics,2,12,BCO7006,Coding for Business Analytics,2,12.0,BEO6600,Business Economics,2,12.0,WOM1000,Women in STEM,2,12.0,,,,,,,,
95608,3yBE3,Miguel,Garcia,29,Male,Laos,Digital Media and Content Creation,BCO7002,Experience Management,4,12,,,,,,,,,,,,,,,,,,,,
77955,y67DH,Jessica,Cruz,22,Female,Cambodia,Information Technology and Systems,BCO7000,Business Analytics,4,12,BCO7006,Coding for Business Analytics,1,12.0,BEO6000,Data Analysis for Business,3,12.0,BAO6504,Accounting for Management,1,12.0,BCO7004,Business Data Mining and Warehousing,4,12.0,WOM1000,Women in STEM,1.0,12.0
34052,ebOAs,Sofia,Reyes,34,Female,Vietnam,Digital Media and Content Creation,BCO7000,Business Analytics,1,12,BCO7006,Coding for Business Analytics,4,12.0,BEO6000,Data Analysis for Business,3,12.0,BCO7002,Experience Management,4,12.0,WOM1000,Women in STEM,1,12.0,,,,
76427,lZLad,Maria,Garcia,23,Female,Cambodia,Operations and Supply Chain Management,BCO6008,Predictive Analytics,2,12,BCO7002,Experience Management,4,12.0,BEO6000,Data Analysis for Business,3,12.0,WOM1000,Women in STEM,4,12.0,,,,,,,,
32443,fXEED,Carlos,Rivera,20,Male,Vietnam,Financial and Managerial Accounting,BCO7000,Business Analytics,3,12,BCO7006,Coding for Business Analytics,3,12.0,BEO6000,Data Analysis for Business,3,12.0,,,,,,,,,,,,
45490,W7fBV,Jessica,Martinez,28,Female,Cambodia,Digital Media and Content Creation,WOM1000,Women in STEM,1,12,,,,,,,,,,,,,,,,,,,,
72896,C0PTB,Sofia,Garcia,33,Female,Philippines,Financial and Managerial Accounting,BEO6000,Data Analysis for Business,3,12,BCO7005,Data Security and Governance,2,12.0,BCO7006,Coding for Business Analytics,1,12.0,WOM1000,Women in STEM,2,12.0,,,,,,,,
29657,x0DOb,Angelica,Rivera,24,Female,Brunei,Data-Driven Decision Making and Analytics,BCO7004,Business Data Mining and Warehousing,4,12,BAO6504,Accounting for Management,1,12.0,BEO6000,Data Analysis for Business,3,12.0,WOM1000,Women in STEM,1,12.0,,,,,,,,
72534,XlgiT,Alicia,Flores,23,Female,Singapore,Digital Media and Content Creation,BCO7000,Business Analytics,1,12,BCO7006,Coding for Business Analytics,2,12.0,BCO7003,Analytics Project M anagement,1,12.0,BEO6000,Data Analysis for Business,3,12.0,BEO6600,Business Economics,2,12.0,WOM1000,Women in STEM,2.0,12.0
84637,xR9eT,Luisa,Reyes,22,Female,Indonesia,Operations and Supply Chain Management,BCO7002,Experience Management,4,12,BCO7003,Analytics Project M anagement,1,12.0,WOM1000,Women in STEM,4,12.0,,,,,,,,,,,,
58647,uflz6,Roberto,Flores,34,Male,Vietnam,Leadership and Strategic Management,BCO7007,Machine Learning,2,12,BCO7003,Analytics Project M anagement,1,12.0,BCO7002,Experience Management,4,12.0,,,,,,,,,,,,
24737,XyMdZ,Luisa,Fernandez,30,Female,Singapore,Marketing Strategy and Consumer Behavior,BCO7007,Machine Learning,2,12,WOM1000,Women in STEM,2,12.0,,,,,,,,,,,,,,,,
78942,PxQDV,Angelica,Cruz,34,Female,Brunei,Information Technology and Systems,BEO6000,Data Analysis for Business,3,12,WOM1000,Women in STEM,3,12.0,,,,,,,,,,,,,,,,
01302,4DJEr,Fernando,Santos,35,Male,Malaysia,Leadership and Strategic Management,BCO7004,Business Data Mining and Warehousing,4,12,,,,,,,,,,,,,,,,,,,,
24350,25ore,Fernando,Cruz,21,Male,Singapore,General Business and Management,WOM1000,Women in STEM,1,12,,,,,,,,,,,,,,,,,,,,
34074,jlcQW,Angelica,Reyes,26,Female,Thailand,Digital Media and Content Creation,BCO7002,Experience Management,4,12,WOM1000,Women in STEM,4,12.0,,,,,,,,,,,,,,,,
29573,QalLn,Jose,Martinez,26,Male,Myanmar,Data-Driven Decision Making and Analytics,WOM1000,Women in STEM,1,12,BCO6008,Predictive Analytics,2,12.0,BEO6000,Data Analysis for Business,3,12.0,,,,,,,,,,,,
56088,TAEda,Fernando,Torres,26,Male,Vietnam,Leadership and Strategic Management,BCO7000,Business Analytics,3,12,BCO7006,Coding for Business Analytics,3,12.0,BEO6000,Data Analysis for Business,3,12.0,,,,,,,,,,,,
36826,6X5yj,Sofia,Ramos,28,Female,Indonesia,Financial and Managerial Accounting,BEO6000,Data Analysis for Business,3,12,BEO6600,Business Economics,2,12.0,WOM1000,Women in STEM,3,12.0,,,,,,,,,,,,
87296,jReMn,Miguel,Reyes,23,Male,Singapore,Information Technology and Systems,BCO7000,Business Analytics,1,12,BCO7006,Coding for Business Analytics,2,12.0,BCO7007,Machine Learning,2,12.0,BEO6000,Data Analysis for Business,3,12.0,,,,,,,,
02639,J6R36,Fernando,Garcia,19,Male,Laos,Leadership and Strategic Management,BEO6000,Data Analysis for Business,3,12,,,,,,,,,,,,,,,,,,,,
47072,doIrW,Alicia,Santos,33,Female,Thailand,Data-Driven Decision Making and Analytics,BCO7004,Business Data Mining and Warehousing,4,12,BEO6000,Data Analysis for Business,3,12.0,WOM1000,Women in STEM,3,12.0,,,,,,,,,,,,
83633,OjRdX,Sofia,Torres,34,Female,Brunei,Digital Media and Content Creation,BCO7005,Data Security and Governance,2,12,WOM1000,Women in STEM,2,12.0,,,,,,,,,,,,,,,,
24137,6y6Vf,Roberto,Torres,20,Male,Cambodia,Information Technology and Systems,BCO7005,Data Security and Governance,2,12,BCO7002,Experience Management,4,12.0,WOM1000,Women in STEM,1,12.0,,,,,,,,,,,,
74285,dXuGf,Ismael,Garcia,31,Male,Malaysia,Financial and Managerial Accounting,BCO7002,Experience Management,4,12,,,,,,,,,,,,,,,,,,,,
32044,DItlA,Jessica,Santos,19,Female,Cambodia,Operations and Supply Chain Management,BAO6504,Accounting for Management,1,12,WOM1000,Women in STEM,1,12.0,,,,,,,,,,,,,,,,
56880,TPgBM,Veronica,Garcia,23,Female,Laos,Marketing Strategy and Consumer Behavior,BCO7004,Business Data Mining and Warehousing,4,12,BEO6000,Data Analysis for Business,3,12.0,WOM1000,Women in STEM,4,12.0,,,,,,,,,,,,
99994,GUboH,Ricardo,Flores,18,Male,Myanmar,Data-Driven Decision Making and Analytics,BEO6000,Data Analysis for Business,3,12,BCO7000,Business Analytics,1,12.0,BCO7004,Business Data Mining and Warehousing,4,12.0,,,,,,,,,,,,
27325,0lCHY,Jessica,Cruz,19,Female,Vietnam,Operations and Supply Chain Management,BCO7000,Business Analytics,2,12,BCO7006,Coding for Business Analytics,3,12.0,BEO6600,Business Economics,2,12.0,BEO6000,Data Analysis for Business,3,12.0,WOM1000,Women in STEM,3,12.0,,,,
86094,FdnNQ,Angelica,Ramos,29,Female,Indonesia,General Business and Management,BCO7004,Business Data Mining and Warehousing,4,12,WOM1000,Women in STEM,1,12.0,BEO6000,Data Analysis for Business,3,12.0,,,,,,,,,,,,
78764,a6Xk6,Isabela,Ramos,25,Female,Brunei,Data-Driven Decision Making and Analytics,BCO7006,Coding for Business Analytics,1,12,WOM1000,Women in STEM,1,12.0,,,,,,,,,,,,,,,,
72265,hr8yC,Alicia,Reyes,23,Female,Thailand,Digital Media and Content Creation,BCO7004,Business Data Mining and Warehousing,4,12,WOM1000,Women in STEM,4,12.0,,,,,,,,,,,,,,,,
00807,GQ0Us,Ismael,Flores,24,Male,Myanmar,Information Technology and Systems,BEO6000,Data Analysis for Business,3,12,BAO6504,Accounting for Management,1,12.0,,,,,,,,,,,,,,,,
